SL,project_name,migration_direction,prompt_mode,model_name,cosine_similarity,crystal_bleu
3497,BombusMod_BombusMod,travis_to_gha,few-shot,gemma3_12b,0.548179,0.247879
3498,BombusMod_BombusMod,travis_to_gha,few-shot,llama3_1_8b,0.603947,0.097513
3499,BombusMod_BombusMod,travis_to_gha,few-shot,gpt-4o,0.530676,0.221552
3500,BombusMod_BombusMod,travis_to_gha,few-shot,mistral_7b,0.637674,0.249065
3501,BombusMod_BombusMod,gha_to_travis,few-shot,gemma3_12b,0.320256,0.078288
3502,BombusMod_BombusMod,gha_to_travis,few-shot,llama3_1_8b,0.211341,0.133465
3503,BombusMod_BombusMod,gha_to_travis,few-shot,gpt-4o,0.294174,0.058411
3504,BombusMod_BombusMod,gha_to_travis,few-shot,mistral_7b,0.2227,0.136178
3505,fiji_SPIM_Registration,travis_to_gha,few-shot,gemma3_12b,0.728186,0.315915
3506,fiji_SPIM_Registration,travis_to_gha,few-shot,llama3_1_8b,0.684353,0.389331
3507,fiji_SPIM_Registration,travis_to_gha,few-shot,gpt-4o,0.781611,0.395167
3508,fiji_SPIM_Registration,travis_to_gha,few-shot,mistral_7b,0.673806,0.31804
3509,fiji_SPIM_Registration,gha_to_travis,few-shot,gemma3_12b,0.118235,0.090588
3510,fiji_SPIM_Registration,gha_to_travis,few-shot,llama3_1_8b,0.219199,0.116775
3511,fiji_SPIM_Registration,gha_to_travis,few-shot,gpt-4o,0.377075,0.280946
3512,fiji_SPIM_Registration,gha_to_travis,few-shot,mistral_7b,0.26669,0.117512
3513,orien_bean-matchers,travis_to_gha,few-shot,gemma3_12b,0.658555,0.508388
3514,orien_bean-matchers,travis_to_gha,few-shot,llama3_1_8b,0.587157,0.427144
3515,orien_bean-matchers,travis_to_gha,few-shot,gpt-4o,0.630528,0.472177
3516,orien_bean-matchers,travis_to_gha,few-shot,mistral_7b,0.598301,0.306682
3517,orien_bean-matchers,gha_to_travis,few-shot,gemma3_12b,0.662122,0.438178
3518,orien_bean-matchers,gha_to_travis,few-shot,llama3_1_8b,0.67082,0.523678
3519,orien_bean-matchers,gha_to_travis,few-shot,gpt-4o,0.771517,0.644379
3520,orien_bean-matchers,gha_to_travis,few-shot,mistral_7b,0.210538,0.063888
3521,jwtk_jjwt,travis_to_gha,few-shot,gemma3_12b,0.566593,0.260733
3522,jwtk_jjwt,travis_to_gha,few-shot,llama3_1_8b,0.519905,0.199958
3523,jwtk_jjwt,travis_to_gha,few-shot,gpt-4o,0.574962,0.1683
3524,jwtk_jjwt,travis_to_gha,few-shot,mistral_7b,0.559224,0.242014
3525,jwtk_jjwt,gha_to_travis,few-shot,gemma3_12b,0.342964,0.294156
3526,jwtk_jjwt,gha_to_travis,few-shot,llama3_1_8b,0.229117,0.260106
3527,jwtk_jjwt,gha_to_travis,few-shot,gpt-4o,0.351918,0.356922
3528,jwtk_jjwt,gha_to_travis,few-shot,mistral_7b,0.2732,0.232415
3529,apache_bahir-flink,travis_to_gha,few-shot,gemma3_12b,0.681894,0.155191
3530,apache_bahir-flink,travis_to_gha,few-shot,llama3_1_8b,0.622376,0.209679
3531,apache_bahir-flink,travis_to_gha,few-shot,gpt-4o,0.755886,0.264697
3532,apache_bahir-flink,travis_to_gha,few-shot,mistral_7b,0.701196,0.179689
3533,apache_bahir-flink,gha_to_travis,few-shot,gemma3_12b,0.349963,0.350445
3534,apache_bahir-flink,gha_to_travis,few-shot,llama3_1_8b,0.341262,0.352984
3535,apache_bahir-flink,gha_to_travis,few-shot,gpt-4o,0.614987,0.49455
3536,apache_bahir-flink,gha_to_travis,few-shot,mistral_7b,0.390965,0.219432
3537,teverett_jvmBASIC,travis_to_gha,few-shot,gemma3_12b,0.656532,0.528408
3538,teverett_jvmBASIC,travis_to_gha,few-shot,llama3_1_8b,0.723178,0.561951
3539,teverett_jvmBASIC,travis_to_gha,few-shot,gpt-4o,0.828236,0.671728
3540,teverett_jvmBASIC,travis_to_gha,few-shot,mistral_7b,0.576262,0.272798
3541,teverett_jvmBASIC,gha_to_travis,few-shot,gemma3_12b,0.232104,0.133631
3542,teverett_jvmBASIC,gha_to_travis,few-shot,llama3_1_8b,0.192847,0.089443
3543,teverett_jvmBASIC,gha_to_travis,few-shot,gpt-4o,0.335936,0.095173
3544,teverett_jvmBASIC,gha_to_travis,few-shot,mistral_7b,0.274774,0.098601
3545,fiji_pQCT,travis_to_gha,few-shot,gemma3_12b,0.621379,0.344027
3546,fiji_pQCT,travis_to_gha,few-shot,llama3_1_8b,0.671566,0.449509
3547,fiji_pQCT,travis_to_gha,few-shot,gpt-4o,0.686561,0.449509
3548,fiji_pQCT,travis_to_gha,few-shot,mistral_7b,0.770049,0.200108
3549,fiji_pQCT,gha_to_travis,few-shot,gemma3_12b,0.111417,0.073313
3550,fiji_pQCT,gha_to_travis,few-shot,llama3_1_8b,0.39841,0.152919
3551,fiji_pQCT,gha_to_travis,few-shot,gpt-4o,0.484544,0.289072
3552,fiji_pQCT,gha_to_travis,few-shot,mistral_7b,0.335083,0.099315
3553,ibissource_iaf,travis_to_gha,few-shot,gemma3_12b,0.657536,0.371525
3554,ibissource_iaf,travis_to_gha,few-shot,llama3_1_8b,0.576859,0.351723
3555,ibissource_iaf,travis_to_gha,few-shot,gpt-4o,0.534402,0.360016
3556,ibissource_iaf,travis_to_gha,few-shot,mistral_7b,0.590369,0.262637
3557,ibissource_iaf,gha_to_travis,few-shot,gemma3_12b,0.380021,0.226037
3558,ibissource_iaf,gha_to_travis,few-shot,llama3_1_8b,0.30443,0.151387
3559,ibissource_iaf,gha_to_travis,few-shot,gpt-4o,0.399012,0.160212
3560,ibissource_iaf,gha_to_travis,few-shot,mistral_7b,0.254152,0.162046
3561,spigotplugins_fakeplayer,travis_to_gha,few-shot,gemma3_12b,0.661722,0.519377
3562,spigotplugins_fakeplayer,travis_to_gha,few-shot,llama3_1_8b,0.725018,0.544973
3563,spigotplugins_fakeplayer,travis_to_gha,few-shot,gpt-4o,0.821527,0.559964
3564,spigotplugins_fakeplayer,travis_to_gha,few-shot,mistral_7b,0.572443,0.222813
3565,spigotplugins_fakeplayer,gha_to_travis,few-shot,gemma3_12b,0.516398,0.2
3566,spigotplugins_fakeplayer,gha_to_travis,few-shot,llama3_1_8b,0.140028,0.111803
3567,spigotplugins_fakeplayer,gha_to_travis,few-shot,gpt-4o,0.490098,0.280976
3568,spigotplugins_fakeplayer,gha_to_travis,few-shot,mistral_7b,0.300658,0.094475
3569,open-keychain_open-keychain,travis_to_gha,few-shot,gemma3_12b,0.459621,0.151829
3570,open-keychain_open-keychain,travis_to_gha,few-shot,llama3_1_8b,0.551168,0.18531
3571,open-keychain_open-keychain,travis_to_gha,few-shot,gpt-4o,0.506579,0.179807
3572,open-keychain_open-keychain,travis_to_gha,few-shot,mistral_7b,0.499161,0.168409
3573,open-keychain_open-keychain,gha_to_travis,few-shot,gemma3_12b,0.127943,0.037275
3574,open-keychain_open-keychain,gha_to_travis,few-shot,llama3_1_8b,0.184646,0.121512
3575,open-keychain_open-keychain,gha_to_travis,few-shot,gpt-4o,0.392977,0.274397
3576,open-keychain_open-keychain,gha_to_travis,few-shot,mistral_7b,0.164017,0.089485
3577,io7m_jcamera,travis_to_gha,few-shot,gemma3_12b,0.501901,0.241535
3578,io7m_jcamera,travis_to_gha,few-shot,llama3_1_8b,0.661438,0.261968
3579,io7m_jcamera,travis_to_gha,few-shot,gpt-4o,0.678971,0.305525
3580,io7m_jcamera,travis_to_gha,few-shot,mistral_7b,0.525919,0.254
3581,io7m_jcamera,gha_to_travis,few-shot,gemma3_12b,0.322252,0.168005
3582,io7m_jcamera,gha_to_travis,few-shot,llama3_1_8b,0.332182,0.150269
3583,io7m_jcamera,gha_to_travis,few-shot,gpt-4o,0.326599,0.152753
3584,io7m_jcamera,gha_to_travis,few-shot,mistral_7b,0.296721,0.099786
3585,nhl_dflib,travis_to_gha,few-shot,gemma3_12b,0.571957,0.304709
3586,nhl_dflib,travis_to_gha,few-shot,llama3_1_8b,0.583925,0.220873
3587,nhl_dflib,travis_to_gha,few-shot,gpt-4o,0.608203,0.383009
3588,nhl_dflib,travis_to_gha,few-shot,mistral_7b,0.772411,0.521725
3589,nhl_dflib,gha_to_travis,few-shot,gemma3_12b,0.375562,0.165628
3590,nhl_dflib,gha_to_travis,few-shot,llama3_1_8b,0.122481,0.06
3591,nhl_dflib,gha_to_travis,few-shot,gpt-4o,0.518647,0.193402
3592,nhl_dflib,gha_to_travis,few-shot,mistral_7b,0.449977,0.16893
3593,spring-cloud_spring-cloud-zookeeper,travis_to_gha,few-shot,gemma3_12b,0.582081,0.273911
3594,spring-cloud_spring-cloud-zookeeper,travis_to_gha,few-shot,llama3_1_8b,0.507071,0.241741
3595,spring-cloud_spring-cloud-zookeeper,travis_to_gha,few-shot,gpt-4o,0.557707,0.265372
3596,spring-cloud_spring-cloud-zookeeper,travis_to_gha,few-shot,mistral_7b,0.63933,0.304816
3597,spring-cloud_spring-cloud-zookeeper,gha_to_travis,few-shot,gemma3_12b,0.299081,0.112288
3598,spring-cloud_spring-cloud-zookeeper,gha_to_travis,few-shot,llama3_1_8b,0.285663,0.123936
3599,spring-cloud_spring-cloud-zookeeper,gha_to_travis,few-shot,gpt-4o,0.325661,0.103903
3600,spring-cloud_spring-cloud-zookeeper,gha_to_travis,few-shot,mistral_7b,0.268191,0.105755
3601,xvik_dropwizard-orient-server,travis_to_gha,few-shot,gemma3_12b,0.69504,0.39057
3602,xvik_dropwizard-orient-server,travis_to_gha,few-shot,llama3_1_8b,0.609818,0.406145
3603,xvik_dropwizard-orient-server,travis_to_gha,few-shot,gpt-4o,0.637127,0.429373
3604,xvik_dropwizard-orient-server,travis_to_gha,few-shot,mistral_7b,0.671519,0.318938
3605,xvik_dropwizard-orient-server,gha_to_travis,few-shot,gemma3_12b,0.510829,0.191446
3606,xvik_dropwizard-orient-server,gha_to_travis,few-shot,llama3_1_8b,0.475651,0.109875
3607,xvik_dropwizard-orient-server,gha_to_travis,few-shot,gpt-4o,0.600736,0.198147
3608,xvik_dropwizard-orient-server,gha_to_travis,few-shot,mistral_7b,0.49812,0.154212
3609,dogtagpki_jss,travis_to_gha,few-shot,gemma3_12b,0.673566,0.115179
3610,dogtagpki_jss,travis_to_gha,few-shot,llama3_1_8b,0.599259,0.129957
3611,dogtagpki_jss,travis_to_gha,few-shot,gpt-4o,0.6441,0.122584
3612,dogtagpki_jss,travis_to_gha,few-shot,mistral_7b,0.615192,0.164318
3613,dogtagpki_jss,gha_to_travis,few-shot,gemma3_12b,0.207237,0.047494
3614,dogtagpki_jss,gha_to_travis,few-shot,llama3_1_8b,0.340536,0.030303
3615,dogtagpki_jss,gha_to_travis,few-shot,gpt-4o,0.134122,0.037213
3616,dogtagpki_jss,gha_to_travis,few-shot,mistral_7b,0.439114,0.052202
3617,xenit-eu_alfresco-docker-gradle-plugin,travis_to_gha,few-shot,gemma3_12b,0.610366,0.443598
3618,xenit-eu_alfresco-docker-gradle-plugin,travis_to_gha,few-shot,llama3_1_8b,0.707718,0.531644
3619,xenit-eu_alfresco-docker-gradle-plugin,travis_to_gha,few-shot,gpt-4o,0.691128,0.464918
3620,xenit-eu_alfresco-docker-gradle-plugin,travis_to_gha,few-shot,mistral_7b,0.60998,0.311368
3621,xenit-eu_alfresco-docker-gradle-plugin,gha_to_travis,few-shot,gemma3_12b,0.278784,0.389524
3622,xenit-eu_alfresco-docker-gradle-plugin,gha_to_travis,few-shot,llama3_1_8b,0.481278,0.502071
3623,xenit-eu_alfresco-docker-gradle-plugin,gha_to_travis,few-shot,gpt-4o,0.488554,0.433615
3624,xenit-eu_alfresco-docker-gradle-plugin,gha_to_travis,few-shot,mistral_7b,0.35601,0.306672
3625,io7m_jproperties,travis_to_gha,few-shot,gemma3_12b,0.63067,0.376262
3626,io7m_jproperties,travis_to_gha,few-shot,llama3_1_8b,0.717208,0.355926
3627,io7m_jproperties,travis_to_gha,few-shot,gpt-4o,0.717707,0.359811
3628,io7m_jproperties,travis_to_gha,few-shot,mistral_7b,0.484686,0.173721
3629,io7m_jproperties,gha_to_travis,few-shot,gemma3_12b,0.405741,0.275361
3630,io7m_jproperties,gha_to_travis,few-shot,llama3_1_8b,0.40522,0.219402
3631,io7m_jproperties,gha_to_travis,few-shot,gpt-4o,0.476331,0.141606
3632,io7m_jproperties,gha_to_travis,few-shot,mistral_7b,0.392792,0.177788
3633,apache_maven-enforcer,travis_to_gha,few-shot,gemma3_12b,0.544949,0.018232
3634,apache_maven-enforcer,travis_to_gha,few-shot,llama3_1_8b,0.537653,0.087367
3635,apache_maven-enforcer,travis_to_gha,few-shot,gpt-4o,0.547381,0.08756
3636,apache_maven-enforcer,travis_to_gha,few-shot,mistral_7b,0.653537,0.151227
3637,apache_maven-enforcer,gha_to_travis,few-shot,gemma3_12b,0.183198,0.033409
3638,apache_maven-enforcer,gha_to_travis,few-shot,llama3_1_8b,0.404145,0.290892
3639,apache_maven-enforcer,gha_to_travis,few-shot,gpt-4o,0.591608,0.146254
3640,apache_maven-enforcer,gha_to_travis,few-shot,mistral_7b,0.25,0.059218
3641,bric3_mockito,travis_to_gha,few-shot,gemma3_12b,0.590576,0.350465
3642,bric3_mockito,travis_to_gha,few-shot,llama3_1_8b,0.542402,0.288585
3643,bric3_mockito,travis_to_gha,few-shot,gpt-4o,0.61905,0.429845
3644,bric3_mockito,travis_to_gha,few-shot,mistral_7b,0.625613,0.394725
3645,bric3_mockito,gha_to_travis,few-shot,gemma3_12b,0.400099,0.151797
3646,bric3_mockito,gha_to_travis,few-shot,llama3_1_8b,0.417846,0.159417
3647,bric3_mockito,gha_to_travis,few-shot,gpt-4o,0.680549,0.26247
3648,bric3_mockito,gha_to_travis,few-shot,mistral_7b,0.192064,0.050835
3649,zhanhb_thymeleaf-layout-dialect,travis_to_gha,few-shot,gemma3_12b,0.559176,0.277059
3650,zhanhb_thymeleaf-layout-dialect,travis_to_gha,few-shot,llama3_1_8b,0.420424,0.12369
3651,zhanhb_thymeleaf-layout-dialect,travis_to_gha,few-shot,gpt-4o,0.539092,0.133331
3652,zhanhb_thymeleaf-layout-dialect,travis_to_gha,few-shot,mistral_7b,0.705293,0.275307
3653,zhanhb_thymeleaf-layout-dialect,gha_to_travis,few-shot,gemma3_12b,0.431399,0.156641
3654,zhanhb_thymeleaf-layout-dialect,gha_to_travis,few-shot,llama3_1_8b,0.256323,0.060523
3655,zhanhb_thymeleaf-layout-dialect,gha_to_travis,few-shot,gpt-4o,0.516294,0.149047
3656,zhanhb_thymeleaf-layout-dialect,gha_to_travis,few-shot,mistral_7b,0.473147,0.158114
3657,elixir-cloud-aai_tesk-api,travis_to_gha,few-shot,gemma3_12b,0.741165,0.520468
3658,elixir-cloud-aai_tesk-api,travis_to_gha,few-shot,llama3_1_8b,0.775853,0.559017
3659,elixir-cloud-aai_tesk-api,travis_to_gha,few-shot,gpt-4o,0.736976,0.484932
3660,elixir-cloud-aai_tesk-api,travis_to_gha,few-shot,mistral_7b,0.669602,0.264468
3661,elixir-cloud-aai_tesk-api,gha_to_travis,few-shot,gemma3_12b,0.145199,0.045645
3662,elixir-cloud-aai_tesk-api,gha_to_travis,few-shot,llama3_1_8b,0.351468,0.050315
3663,elixir-cloud-aai_tesk-api,gha_to_travis,few-shot,gpt-4o,0.227575,0.113592
3664,elixir-cloud-aai_tesk-api,gha_to_travis,few-shot,mistral_7b,0.196722,0.037797
3665,inferno-framework_fhir-validator-wrapper,travis_to_gha,few-shot,gemma3_12b,0.640503,0.306867
3666,inferno-framework_fhir-validator-wrapper,travis_to_gha,few-shot,llama3_1_8b,0.663569,0.365693
3667,inferno-framework_fhir-validator-wrapper,travis_to_gha,few-shot,gpt-4o,0.75869,0.532076
3668,inferno-framework_fhir-validator-wrapper,travis_to_gha,few-shot,mistral_7b,0.602375,0.338676
3669,inferno-framework_fhir-validator-wrapper,gha_to_travis,few-shot,gemma3_12b,0.242387,0.15006
3670,inferno-framework_fhir-validator-wrapper,gha_to_travis,few-shot,llama3_1_8b,0.397911,0.32852
3671,inferno-framework_fhir-validator-wrapper,gha_to_travis,few-shot,gpt-4o,0.547154,0.613748
3672,inferno-framework_fhir-validator-wrapper,gha_to_travis,few-shot,mistral_7b,0.265694,0.118166
3673,Gepardec_Hogarama,travis_to_gha,few-shot,gemma3_12b,0.451032,0.168169
3674,Gepardec_Hogarama,travis_to_gha,few-shot,llama3_1_8b,0.506316,0.165063
3675,Gepardec_Hogarama,travis_to_gha,few-shot,gpt-4o,0.481046,0.185417
3676,Gepardec_Hogarama,travis_to_gha,few-shot,mistral_7b,0.717599,0.368275
3677,Gepardec_Hogarama,gha_to_travis,few-shot,gemma3_12b,0.506259,0.087875
3678,Gepardec_Hogarama,gha_to_travis,few-shot,llama3_1_8b,0.260378,0.064051
3679,Gepardec_Hogarama,gha_to_travis,few-shot,gpt-4o,0.253145,0.085203
3680,Gepardec_Hogarama,gha_to_travis,few-shot,mistral_7b,0.243975,0.063372
3681,cronn_ssh-proxy,travis_to_gha,few-shot,gemma3_12b,0.632778,0.458451
3682,cronn_ssh-proxy,travis_to_gha,few-shot,llama3_1_8b,0.807445,0.588449
3683,cronn_ssh-proxy,travis_to_gha,few-shot,gpt-4o,0.825775,0.53343
3684,cronn_ssh-proxy,travis_to_gha,few-shot,mistral_7b,0.506045,0.21464
3685,cronn_ssh-proxy,gha_to_travis,few-shot,gemma3_12b,0.478091,0.07986
3686,cronn_ssh-proxy,gha_to_travis,few-shot,llama3_1_8b,0.309965,0.098666
3687,cronn_ssh-proxy,gha_to_travis,few-shot,gpt-4o,0.528498,0.17693
3688,cronn_ssh-proxy,gha_to_travis,few-shot,mistral_7b,0.415139,0.13484
3689,juglab_labkit-pixel-classification,travis_to_gha,few-shot,gemma3_12b,0.621379,0.344027
3690,juglab_labkit-pixel-classification,travis_to_gha,few-shot,llama3_1_8b,0.671566,0.449509
3691,juglab_labkit-pixel-classification,travis_to_gha,few-shot,gpt-4o,0.686561,0.449509
3692,juglab_labkit-pixel-classification,travis_to_gha,few-shot,mistral_7b,0.527737,0.211781
3693,juglab_labkit-pixel-classification,gha_to_travis,few-shot,gemma3_12b,0.164317,0.082719
3694,juglab_labkit-pixel-classification,gha_to_travis,few-shot,llama3_1_8b,0.341565,0.198615
3695,juglab_labkit-pixel-classification,gha_to_travis,few-shot,gpt-4o,0.484544,0.289072
3696,juglab_labkit-pixel-classification,gha_to_travis,few-shot,mistral_7b,0.335083,0.099315
3697,AtomGraph_Processor,travis_to_gha,few-shot,gemma3_12b,0.874674,0.687485
3698,AtomGraph_Processor,travis_to_gha,few-shot,llama3_1_8b,0.921534,0.775135
3699,AtomGraph_Processor,travis_to_gha,few-shot,gpt-4o,0.572309,0.265855
3700,AtomGraph_Processor,travis_to_gha,few-shot,mistral_7b,0.268217,0.169827
3701,AtomGraph_Processor,gha_to_travis,few-shot,gemma3_12b,0.838614,0.652416
3702,AtomGraph_Processor,gha_to_travis,few-shot,llama3_1_8b,0.993466,0.920957
3703,AtomGraph_Processor,gha_to_travis,few-shot,gpt-4o,0.85741,0.620002
3704,AtomGraph_Processor,gha_to_travis,few-shot,mistral_7b,0.521298,0.431521
3705,micheljung_nocatch,travis_to_gha,few-shot,gemma3_12b,0.540028,0.165913
3706,micheljung_nocatch,travis_to_gha,few-shot,llama3_1_8b,0.695653,0.225639
3707,micheljung_nocatch,travis_to_gha,few-shot,gpt-4o,0.628338,0.291364
3708,micheljung_nocatch,travis_to_gha,few-shot,mistral_7b,0.688837,0.203653
3709,micheljung_nocatch,gha_to_travis,few-shot,gemma3_12b,0.245959,0.023985
3710,micheljung_nocatch,gha_to_travis,few-shot,llama3_1_8b,0.214868,0.072675
3711,micheljung_nocatch,gha_to_travis,few-shot,gpt-4o,0.280976,0.00965
3712,micheljung_nocatch,gha_to_travis,few-shot,mistral_7b,0.293198,0.042712
3713,Devskiller_friendly-id,travis_to_gha,few-shot,gemma3_12b,0.608596,0.351343
3714,Devskiller_friendly-id,travis_to_gha,few-shot,llama3_1_8b,0.581486,0.145585
3715,Devskiller_friendly-id,travis_to_gha,few-shot,gpt-4o,0.529448,0.326396
3716,Devskiller_friendly-id,travis_to_gha,few-shot,mistral_7b,0.63901,0.323401
3717,Devskiller_friendly-id,gha_to_travis,few-shot,gemma3_12b,0.449977,0.247797
3718,Devskiller_friendly-id,gha_to_travis,few-shot,llama3_1_8b,0.449977,0.217786
3719,Devskiller_friendly-id,gha_to_travis,few-shot,gpt-4o,0.377217,0.093169
3720,Devskiller_friendly-id,gha_to_travis,few-shot,mistral_7b,0.337963,0.084195
3721,OpenLiberty_guide-cloud-azure,travis_to_gha,few-shot,gemma3_12b,0.815407,0.543735
3722,OpenLiberty_guide-cloud-azure,travis_to_gha,few-shot,llama3_1_8b,0.819845,0.546351
3723,OpenLiberty_guide-cloud-azure,travis_to_gha,few-shot,gpt-4o,0.847389,0.551355
3724,OpenLiberty_guide-cloud-azure,travis_to_gha,few-shot,mistral_7b,0.691493,0.535041
3725,OpenLiberty_guide-cloud-azure,gha_to_travis,few-shot,gemma3_12b,0.756521,0.460698
3726,OpenLiberty_guide-cloud-azure,gha_to_travis,few-shot,llama3_1_8b,0.704187,0.569203
3727,OpenLiberty_guide-cloud-azure,gha_to_travis,few-shot,gpt-4o,0.794267,0.699606
3728,OpenLiberty_guide-cloud-azure,gha_to_travis,few-shot,mistral_7b,0.755148,0.500235
3729,silaev_mongodb-replica-set,travis_to_gha,few-shot,gemma3_12b,0.69948,0.44743
3730,silaev_mongodb-replica-set,travis_to_gha,few-shot,llama3_1_8b,0.7367,0.419399
3731,silaev_mongodb-replica-set,travis_to_gha,few-shot,gpt-4o,0.726712,0.526236
3732,silaev_mongodb-replica-set,travis_to_gha,few-shot,mistral_7b,0.67191,0.242628
3733,silaev_mongodb-replica-set,gha_to_travis,few-shot,gemma3_12b,0.43796,0.418308
3734,silaev_mongodb-replica-set,gha_to_travis,few-shot,llama3_1_8b,0.284567,0.167781
3735,silaev_mongodb-replica-set,gha_to_travis,few-shot,gpt-4o,0.601765,0.402292
3736,silaev_mongodb-replica-set,gha_to_travis,few-shot,mistral_7b,0.425929,0.347413
3737,getgauge_gauge-gradle-plugin,travis_to_gha,few-shot,gemma3_12b,0.605558,0.405555
3738,getgauge_gauge-gradle-plugin,travis_to_gha,few-shot,llama3_1_8b,0.541603,0.389039
3739,getgauge_gauge-gradle-plugin,travis_to_gha,few-shot,gpt-4o,0.546671,0.44758
3740,getgauge_gauge-gradle-plugin,travis_to_gha,few-shot,mistral_7b,0.609695,0.395118
3741,getgauge_gauge-gradle-plugin,gha_to_travis,few-shot,gemma3_12b,0.16498,0.104787
3742,getgauge_gauge-gradle-plugin,gha_to_travis,few-shot,llama3_1_8b,0.323616,0.04562
3743,getgauge_gauge-gradle-plugin,gha_to_travis,few-shot,gpt-4o,0.418121,0.217786
3744,getgauge_gauge-gradle-plugin,gha_to_travis,few-shot,mistral_7b,0.459504,0.10039
3745,vert-x3_vertx-web,travis_to_gha,few-shot,gemma3_12b,0.727831,0.382738
3746,vert-x3_vertx-web,travis_to_gha,few-shot,llama3_1_8b,0.495595,0.202624
3747,vert-x3_vertx-web,travis_to_gha,few-shot,gpt-4o,0.729666,0.513861
3748,vert-x3_vertx-web,travis_to_gha,few-shot,mistral_7b,0.764463,0.381059
3749,vert-x3_vertx-web,gha_to_travis,few-shot,gemma3_12b,0.522043,0.412457
3750,vert-x3_vertx-web,gha_to_travis,few-shot,llama3_1_8b,0.40495,0.207758
3751,vert-x3_vertx-web,gha_to_travis,few-shot,gpt-4o,0.703087,0.481903
3752,vert-x3_vertx-web,gha_to_travis,few-shot,mistral_7b,0.576987,0.356946
3753,ThatKawaiiSam_Assemble,travis_to_gha,few-shot,gemma3_12b,0.508283,0.192589
3754,ThatKawaiiSam_Assemble,travis_to_gha,few-shot,llama3_1_8b,0.497475,0.244009
3755,ThatKawaiiSam_Assemble,travis_to_gha,few-shot,gpt-4o,0.544378,0.267311
3756,ThatKawaiiSam_Assemble,travis_to_gha,few-shot,mistral_7b,0.416997,0.140468
3757,ThatKawaiiSam_Assemble,gha_to_travis,few-shot,gemma3_12b,0.290021,0.050508
3758,ThatKawaiiSam_Assemble,gha_to_travis,few-shot,llama3_1_8b,0.430929,0.184272
3759,ThatKawaiiSam_Assemble,gha_to_travis,few-shot,gpt-4o,0.412479,0.133421
3760,ThatKawaiiSam_Assemble,gha_to_travis,few-shot,mistral_7b,0.140859,0.108838
3761,kryptokrauts_aepp-sdk-java,travis_to_gha,few-shot,gemma3_12b,0.718076,0.18838
3762,kryptokrauts_aepp-sdk-java,travis_to_gha,few-shot,llama3_1_8b,0.586495,0.138227
3763,kryptokrauts_aepp-sdk-java,travis_to_gha,few-shot,gpt-4o,0.67521,0.261219
3764,kryptokrauts_aepp-sdk-java,travis_to_gha,few-shot,mistral_7b,0.662652,0.266463
